season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2,5,5,0,Wednesday,1,3,24.919999999999998,37.9978,87,22.0028,9
2,5,6,0,Wednesday,1,3,23.98,35.998000000000005,93,26.0027,21
2,5,7,0,Wednesday,1,3,23.98,35.998000000000005,93,23.9994,52
2,5,8,0,Wednesday,1,3,23.98,35.998000000000005,93,26.0027,79
2,5,10,0,Wednesday,1,2,23.98,37.0012,93,19.0012,31
2,5,11,0,Wednesday,1,1,26.8,43.000600000000006,82,22.0028,72
2,5,12,0,Wednesday,1,2,28.68,45.0004,62,23.9994,124
2,5,13,0,Wednesday,1,2,29.62,45.997,59,30.002599999999997,143
2,5,14,0,Wednesday,1,1,31.5,47.9968,51,26.0027,107
2,5,15,0,Wednesday,1,1,30.56,47.0002,51,27.999299999999998,129
2,5,16,0,Wednesday,1,1,31.5,47.9968,45,31.0009,195
2,5,17,0,Wednesday,1,1,26.8,43.000600000000006,71,16.997899999999998,410
2,5,19,0,Wednesday,1,1,27.74,43.99720000000001,57.99999999999999,23.9994,296
2,5,20,0,Wednesday,1,1,26.8,43.000600000000006,62,22.0028,191
2,5,21,0,Wednesday,1,1,26.8,43.000600000000006,62,11.0014,150
2,5,23,0,Wednesday,1,1,24.919999999999998,39.001,62,15.001299999999999,57
2,5,0,0,Thursday,1,1,24.919999999999998,39.001,66,12.998000000000001,27
2,5,1,0,Thursday,1,1,23.98,37.9978,71,12.998000000000001,10
2,5,2,0,Thursday,1,1,23.98,37.0012,66,15.001299999999999,5
2,5,5,0,Thursday,1,1,23.98,37.0012,66,16.997899999999998,30
2,5,8,0,Thursday,1,1,27.74,43.99720000000001,50,16.997899999999998,440
2,5,9,0,Thursday,1,1,29.62,45.997,44,19.0012,184
2,5,11,0,Thursday,1,1,32.44,49,36,30.002599999999997,148
2,5,12,0,Thursday,1,1,32.44,49,34,23.9994,196
2,5,13,0,Thursday,1,1,33.38,50.0032,30,39.000699999999995,192
2,5,14,0,Thursday,1,1,33.38,50.0032,28.000000000000004,30.002599999999997,154
2,5,16,0,Thursday,1,1,35.26,52.003,24,27.999299999999998,269
2,5,17,0,Thursday,1,1,34.32000000000001,50.9998,26,26.0027,533
2,5,18,0,Thursday,1,1,34.32000000000001,50.9998,26,19.0012,520
2,5,20,0,Thursday,1,1,31.5,47.9968,34,11.0014,258
2,5,22,0,Thursday,1,1,30.56,47.0002,39,12.998000000000001,165
2,5,0,0,Friday,1,1,28.68,45.0004,44,11.0014,56
2,5,1,0,Friday,1,1,26.8,43.000600000000006,62,11.0014,32
2,5,2,0,Friday,1,1,25.86,41.9974,62,7.0015,16
2,5,3,0,Friday,1,1,24.919999999999998,39.9976,71,7.0015,9
2,5,4,0,Friday,1,1,24.919999999999998,39.9976,71,7.0015,1
2,5,5,0,Friday,1,1,23.98,39.001,81,7.0015,16
2,5,6,0,Friday,1,1,24.919999999999998,39.9976,81,6.0032,82
2,5,7,0,Friday,1,1,26.8,43.000600000000006,82,13.62848838738943,222
2,5,8,0,Friday,1,1,27.74,43.99720000000001,77,16.997899999999998,450
2,5,9,0,Friday,1,1,29.62,45.997,67,19.0012,188
2,5,10,0,Friday,1,2,33.38,50.0032,49,22.0028,127
2,5,11,0,Friday,1,2,33.38,50.0032,49,22.0028,165
2,5,13,0,Friday,1,1,35.26,52.003,40,22.0028,253
2,5,14,0,Friday,1,1,36.2,56.9992,40,30.002599999999997,213
2,5,15,0,Friday,1,1,36.2,56.9992,38,26.0027,260
2,5,17,0,Friday,1,1,35.26,52.003,40,23.9994,553
2,5,18,0,Friday,1,3,33.38,50.0032,52,23.9994,470
2,5,19,0,Friday,1,3,33.38,50.0032,52,23.9994,292
2,5,20,0,Friday,1,1,32.44,49,48,7.0015,190
2,5,21,0,Friday,1,1,30.56,47.0002,67,8.9981,152
2,5,23,0,Friday,1,1,28.68,45.0004,82,8.9981,120
2,5,0,0,Saturday,0,1,27.74,43.99720000000001,82,8.9981,86
2,5,1,0,Saturday,0,1,27.74,43.99720000000001,82,7.0015,58
2,5,2,0,Saturday,0,1,27.74,43.99720000000001,82,6.0032,52
2,5,3,0,Saturday,0,1,27.74,43.99720000000001,77,6.0032,18
2,5,5,0,Saturday,0,1,29.62,45.997,59,8.9981,7
2,5,7,0,Saturday,0,1,30.56,47.0002,59,13.62848838738943,40
2,5,8,0,Saturday,0,1,32.44,49,52,12.998000000000001,115
2,5,9,0,Saturday,0,1,33.38,50.0032,49,19.0012,218
2,5,10,0,Saturday,0,1,34.32000000000001,50.9998,49,19.999499999999998,298
2,5,13,0,Saturday,0,1,36.2,56.9992,35,19.0012,436
2,5,16,0,Saturday,0,1,36.2,56.9992,38,12.998000000000001,342
2,5,17,0,Saturday,0,1,35.26,52.003,40,15.001299999999999,354
2,5,18,0,Saturday,0,1,35.26,52.003,37,11.0014,289
2,5,19,0,Saturday,0,1,34.32000000000001,50.9998,43,12.998000000000001,267
2,5,20,0,Saturday,0,1,34.32000000000001,50.9998,43,8.9981,219
2,5,21,0,Saturday,0,1,33.38,50.0032,49,15.001299999999999,182
2,5,22,0,Saturday,0,1,33.38,50.0032,49,12.998000000000001,120
2,5,0,0,Sunday,0,2,31.5,47.9968,59,7.0015,100
2,5,1,0,Sunday,0,2,32.44,49,55.00000000000001,13.62848838738943,64
2,5,2,0,Sunday,0,1,30.56,47.0002,63,13.62848838738943,59
2,5,4,0,Sunday,0,1,27.74,43.99720000000001,82,13.62848838738943,10
2,5,8,0,Sunday,0,1,32.44,49,63,8.9981,86
2,5,9,0,Sunday,0,1,34.32000000000001,50.9998,52,15.001299999999999,160
2,5,10,0,Sunday,0,1,35.26,52.003,49,8.9981,244
2,5,11,0,Sunday,0,1,35.26,52.003,49,6.0032,340
2,5,12,0,Sunday,0,1,36.2,56.9992,46,6.0032,382
2,5,13,0,Sunday,0,1,36.2,56.9992,49,8.9981,390
2,5,14,0,Sunday,0,1,36.2,56.9992,49,13.62848838738943,366
2,5,15,0,Sunday,0,1,36.2,56.9992,49,13.62848838738943,358
2,5,16,0,Sunday,0,1,36.2,56.9992,46,7.0015,385
2,5,17,0,Sunday,0,3,35.26,52.003,49,19.0012,351
2,5,18,0,Sunday,0,1,35.26,52.003,49,13.62848838738943,268
2,5,19,0,Sunday,0,1,34.32000000000001,50.9998,64,13.62848838738943,239
2,5,20,0,Sunday,0,1,32.44,49,77,8.9981,174
2,5,22,0,Sunday,0,1,31.5,47.9968,88,6.0032,115
2,5,23,0,Sunday,0,1,29.62,45.997,88,6.0032,50
2,5,0,0,Monday,1,1,29.62,45.997,82,6.0032,53
2,5,1,0,Monday,1,1,28.68,45.0004,88,13.62848838738943,33
2,5,2,0,Monday,1,1,28.68,45.0004,94,13.62848838738943,8
2,5,3,0,Monday,1,1,29.62,45.997,82,6.0032,7
2,5,4,0,Monday,1,1,27.74,43.99720000000001,82,11.0014,4
2,5,5,0,Monday,1,1,27.74,43.99720000000001,77,11.0014,23
2,5,6,0,Monday,1,1,28.68,45.0004,72,16.997899999999998,89
2,5,7,0,Monday,1,1,30.56,47.0002,63,16.997899999999998,237
2,5,8,0,Monday,1,1,32.44,49,55.00000000000001,15.001299999999999,374
2,5,9,0,Monday,1,1,33.38,50.0032,56.00000000000001,11.0014,178
2,5,10,0,Monday,1,1,34.32000000000001,50.9998,52,12.998000000000001,119
2,5,12,0,Monday,1,1,36.2,56.9992,43,12.998000000000001,195
2,5,13,0,Monday,1,1,37.14,56.9992,38,19.0012,174
2,5,14,0,Monday,1,1,37.14,56.9992,41,15.001299999999999,162
2,5,15,0,Monday,1,1,37.14,56.9992,41,15.001299999999999,199
2,5,16,0,Monday,1,1,38.08,56.9992,38,15.001299999999999,304
2,5,17,0,Monday,1,1,37.14,56.9992,38,16.997899999999998,598
2,5,18,0,Monday,1,1,37.14,56.9992,38,19.999499999999998,524
2,5,19,0,Monday,1,1,35.26,52.003,43,12.998000000000001,384
2,5,20,0,Monday,1,1,33.38,50.0032,49,12.998000000000001,239
2,5,0,0,Tuesday,1,1,30.56,47.0002,63,13.62848838738943,18
2,5,1,0,Tuesday,1,1,29.62,45.997,59,6.0032,15
2,5,2,0,Tuesday,1,1,28.68,45.0004,57.99999999999999,8.9981,5
2,5,3,0,Tuesday,1,1,28.68,45.0004,54,12.998000000000001,4
2,5,4,0,Tuesday,1,1,27.74,43.99720000000001,62,16.997899999999998,2
2,5,5,0,Tuesday,1,1,26.8,43.000600000000006,66,15.001299999999999,29
2,5,7,0,Tuesday,1,2,28.68,45.0004,62,8.9981,314
2,5,8,0,Tuesday,1,2,31.5,47.9968,51,7.0015,425
2,5,9,0,Tuesday,1,2,32.44,49,48,7.0015,205
2,5,10,0,Tuesday,1,2,34.32000000000001,50.9998,37,6.0032,127
2,5,11,0,Tuesday,1,2,34.32000000000001,50.9998,43,8.9981,125
2,5,12,0,Tuesday,1,2,36.2,56.9992,38,13.62848838738943,217
2,5,13,0,Tuesday,1,2,37.14,56.9992,38,16.997899999999998,202
2,5,14,0,Tuesday,1,2,37.14,56.9992,33,13.62848838738943,176
2,5,16,0,Tuesday,1,1,39.02,56.9992,31,7.0015,327
2,5,18,0,Tuesday,1,1,38.08,56.9992,28.999999999999996,8.9981,550
2,5,20,0,Tuesday,1,1,33.38,50.0032,60,8.9981,291
2,5,22,0,Tuesday,1,1,32.44,49,55.00000000000001,7.0015,150
2,5,23,0,Tuesday,1,2,32.44,49,59,8.9981,81
2,5,0,0,Wednesday,1,2,32.44,49,55.00000000000001,8.9981,38
2,5,1,0,Wednesday,1,2,31.5,47.9968,59,7.0015,20
2,5,2,0,Wednesday,1,1,32.44,49,59,13.62848838738943,10
2,5,3,0,Wednesday,1,1,31.5,47.9968,63,15.001299999999999,3
2,5,4,0,Wednesday,1,2,30.56,47.0002,88,8.9981,2
2,5,6,0,Wednesday,1,1,29.62,45.997,82,8.9981,99
2,5,7,0,Wednesday,1,1,30.56,47.0002,72,12.998000000000001,318
2,5,10,0,Wednesday,1,1,33.38,50.0032,68,6.0032,154
2,5,12,0,Wednesday,1,1,36.2,56.9992,56.00000000000001,13.62848838738943,226
2,5,13,0,Wednesday,1,1,37.14,56.9992,50,13.62848838738943,193
2,5,14,0,Wednesday,1,1,37.14,56.9992,53,6.0032,177
2,5,15,0,Wednesday,1,1,38.08,56.9992,41,13.62848838738943,179
2,5,16,0,Wednesday,1,1,39.02,56.9992,39,13.62848838738943,289
2,5,17,0,Wednesday,1,1,38.08,56.9992,47,7.0015,259
2,5,18,0,Wednesday,1,1,37.14,56.9992,50,19.999499999999998,274
2,5,19,0,Wednesday,1,1,34.32000000000001,50.9998,52,8.9981,401
2,5,21,0,Wednesday,1,1,33.38,50.0032,60,13.62848838738943,234
2,5,22,0,Wednesday,1,1,31.5,47.9968,72,16.997899999999998,146
2,5,23,0,Wednesday,1,1,29.62,45.997,88,16.997899999999998,81
2,5,1,0,Thursday,1,1,29.62,45.997,88,15.001299999999999,17
2,5,4,0,Thursday,1,1,27.74,43.99720000000001,94,13.62848838738943,6
2,5,5,0,Thursday,1,1,27.74,43.99720000000001,94,8.9981,29
2,5,6,0,Thursday,1,1,28.68,45.0004,88,13.62848838738943,112
2,5,7,0,Thursday,1,1,29.62,45.997,88,8.9981,297
2,5,8,0,Thursday,1,1,30.56,47.0002,82,12.998000000000001,421
2,5,9,0,Thursday,1,2,31.5,47.9968,77,19.0012,212
2,5,10,0,Thursday,1,2,33.38,50.0032,68,15.001299999999999,147
2,5,11,0,Thursday,1,1,35.26,52.003,60,15.001299999999999,179
2,5,12,0,Thursday,1,1,35.26,52.003,60,15.001299999999999,207
2,5,13,0,Thursday,1,2,37.14,56.9992,56.99999999999999,19.999499999999998,218
2,5,14,0,Thursday,1,2,37.14,56.0026,61,15.001299999999999,191
2,5,15,0,Thursday,1,2,38.08,56.9992,53,16.997899999999998,217
2,5,16,0,Thursday,1,2,38.08,56.9992,56.99999999999999,16.997899999999998,288
2,5,17,0,Thursday,1,2,38.08,56.9992,56.99999999999999,12.998000000000001,594
2,5,18,0,Thursday,1,1,37.14,56.0026,69,15.001299999999999,527
2,5,19,0,Thursday,1,2,36.2,56.0026,64,12.998000000000001,364
2,5,20,0,Thursday,1,1,36.2,56.0026,64,12.998000000000001,276
2,5,21,0,Thursday,1,1,34.32000000000001,50.9998,83,8.9981,223
2,5,23,0,Thursday,1,2,33.38,50.0032,77,12.998000000000001,103
2,5,0,0,Friday,1,2,32.44,49,83,11.0014,52
2,5,1,0,Friday,1,1,32.44,49,83,11.0014,20
2,5,3,0,Friday,1,2,31.5,47.9968,88,8.9981,4
2,5,4,0,Friday,1,3,31.5,47.9968,88,11.0014,5
2,5,5,0,Friday,1,2,31.5,47.9968,88,12.998000000000001,25
2,5,6,0,Friday,1,3,31.5,47.9968,88,8.9981,82
2,5,7,0,Friday,1,3,31.5,47.9968,88,11.0014,157
2,5,8,0,Friday,1,2,31.5,47.9968,88,12.998000000000001,387
2,5,9,0,Friday,1,2,31.5,47.9968,88,12.998000000000001,233
2,5,11,0,Friday,1,2,32.44,49,83,11.0014,146
2,5,12,0,Friday,1,2,32.44,49,88,12.998000000000001,223
2,5,14,0,Friday,1,2,32.44,49,87,19.0012,190
2,5,16,0,Friday,1,2,32.44,49,88,8.9981,300
2,5,17,0,Friday,1,3,32.44,49,88,11.0014,491
2,5,18,0,Friday,1,3,32.44,49,88,11.0014,398
2,5,19,0,Friday,1,2,32.44,49,83,12.998000000000001,270
2,5,20,0,Friday,1,2,32.44,49,83,8.9981,152
2,5,21,0,Friday,1,2,32.44,49,84,11.0014,154
2,5,22,0,Friday,1,2,32.44,49,83,15.001299999999999,132
2,5,23,0,Friday,1,3,31.5,47.9968,88,11.0014,119
2,5,0,0,Saturday,0,2,31.5,47.9968,88,8.9981,102
2,5,2,0,Saturday,0,2,31.5,47.9968,88,8.9981,52
2,5,3,0,Saturday,0,2,31.5,47.9968,88,8.9981,35
2,5,5,0,Saturday,0,2,31.5,47.9968,82,7.0015,14
2,5,6,0,Saturday,0,2,31.5,47.9968,88,7.0015,11
2,5,7,0,Saturday,0,3,30.56,47.0002,100,13.62848838738943,32
2,5,9,0,Saturday,0,2,32.44,49,94,6.0032,100
2,5,11,0,Saturday,0,2,32.44,49,94,8.9981,279
2,5,12,0,Saturday,0,3,32.44,49,100,6.0032,279
2,5,14,0,Saturday,0,2,33.38,50.0032,94,8.9981,216
2,5,15,0,Saturday,0,2,33.38,50.0032,94,11.0014,294
2,5,16,0,Saturday,0,2,33.38,50.0032,94,12.998000000000001,295
2,5,17,0,Saturday,0,2,34.32000000000001,50.9998,88,12.998000000000001,272
2,5,18,0,Saturday,0,2,34.32000000000001,50.9998,88,15.001299999999999,304
2,5,19,0,Saturday,0,3,33.38,50.0032,94,8.9981,248
2,5,20,0,Saturday,0,3,33.38,50.0032,94,8.9981,157
2,5,21,0,Saturday,0,3,33.38,50.0032,94,15.001299999999999,59
2,5,22,0,Saturday,0,3,33.38,50.0032,94,11.0014,26
2,5,0,0,Sunday,0,2,32.44,49,100,13.62848838738943,39
2,5,2,0,Sunday,0,2,32.44,49,100,8.9981,50
2,5,3,0,Sunday,0,2,32.44,49,100,13.62848838738943,32
2,5,4,0,Sunday,0,2,32.44,49,100,13.62848838738943,13
2,5,5,0,Sunday,0,3,32.44,49,100,7.0015,14
2,5,6,0,Sunday,0,2,32.44,49,100,8.9981,17
2,5,7,0,Sunday,0,2,32.44,49,100,8.9981,42
2,5,9,0,Sunday,0,1,35.26,52.003,83,16.997899999999998,134
2,5,10,0,Sunday,0,1,35.26,52.003,83,15.001299999999999,226
2,5,11,0,Sunday,0,1,36.2,54.0028,78,15.001299999999999,322
2,5,12,0,Sunday,0,1,37.14,54.9994,73,19.999499999999998,367
2,5,13,0,Sunday,0,1,37.14,54.9994,73,19.0012,456
2,5,15,0,Sunday,0,1,39.02,56.9992,69,16.997899999999998,459
2,5,16,0,Sunday,0,1,38.08,56.0026,69,16.997899999999998,440
2,5,17,0,Sunday,0,3,34.32000000000001,50.9998,78,23.9994,392
2,5,20,0,Sunday,0,1,33.38,50.0032,88,13.62848838738943,191
2,5,21,0,Sunday,0,1,33.38,50.0032,88,13.62848838738943,151
2,5,22,0,Sunday,0,1,34.32000000000001,50.9998,83,13.62848838738943,117
2,5,23,0,Sunday,0,1,33.38,50.0032,88,15.001299999999999,69
2,5,0,0,Monday,1,1,32.44,49,94,7.0015,38
2,5,1,0,Monday,1,1,32.44,49,94,8.9981,14
2,5,2,0,Monday,1,1,31.5,47.9968,100,6.0032,13
2,5,3,0,Monday,1,1,31.5,47.9968,94,11.0014,4
2,5,4,0,Monday,1,1,31.5,47.9968,100,8.9981,6
2,5,5,0,Monday,1,1,31.5,47.9968,93,12.998000000000001,21
2,5,6,0,Monday,1,1,32.44,49,88,11.0014,104
2,5,7,0,Monday,1,1,32.44,49,83,19.0012,272
2,5,8,0,Monday,1,1,34.32000000000001,50.9998,73,19.999499999999998,394
2,5,9,0,Monday,1,1,36.2,54.9994,69,12.998000000000001,194
2,5,10,0,Monday,1,1,37.14,56.0026,65,6.0032,112
2,5,12,0,Monday,1,1,39.02,56.9992,54,6.0032,209
2,5,13,0,Monday,1,1,39.96,58.002399999999994,51,13.62848838738943,214
2,5,14,0,Monday,1,1,39.96,58.002399999999994,51,13.62848838738943,193
2,5,15,0,Monday,1,1,41.839999999999996,60.002199999999995,51,13.62848838738943,165
2,5,16,0,Monday,1,3,36.2,54.0028,78,16.997899999999998,226
2,5,18,0,Monday,1,3,35.26,52.003,83,12.998000000000001,453
2,5,19,0,Monday,1,1,35.26,52.003,83,16.997899999999998,308
2,5,20,0,Monday,1,1,35.26,52.003,83,13.62848838738943,198
2,5,21,0,Monday,1,1,35.26,52.003,83,13.62848838738943,177
2,5,22,0,Monday,1,1,34.32000000000001,50.9998,88,6.0032,127
2,5,23,0,Monday,1,1,34.32000000000001,50.9998,88,6.0032,57
2,5,0,0,Tuesday,1,2,34.32000000000001,50.9998,88,13.62848838738943,31
2,5,2,0,Tuesday,1,3,34.32000000000001,50.9998,88,13.62848838738943,8
2,5,3,0,Tuesday,1,3,33.38,50.0032,94,16.997899999999998,4
2,5,4,0,Tuesday,1,3,33.38,50.0032,94,16.997899999999998,4
2,5,6,0,Tuesday,1,3,32.44,49,94,16.997899999999998,49
2,5,7,0,Tuesday,1,2,32.44,49,94,16.997899999999998,151
2,5,9,0,Tuesday,1,2,33.38,50.0032,88,16.997899999999998,207
2,5,10,0,Tuesday,1,3,33.38,50.0032,88,16.997899999999998,104
2,5,12,0,Tuesday,1,3,34.32000000000001,50.9998,83,27.999299999999998,153
2,5,13,0,Tuesday,1,2,34.32000000000001,50.9998,88,22.0028,172
2,5,14,0,Tuesday,1,1,37.14,54.9994,73,31.0009,184
2,5,15,0,Tuesday,1,1,37.14,56.0026,69,30.002599999999997,210
2,5,17,0,Tuesday,1,1,37.14,56.0026,65,27.999299999999998,604
2,5,18,0,Tuesday,1,1,36.2,54.9994,69,19.999499999999998,480
2,5,19,0,Tuesday,1,1,36.2,54.9994,69,16.997899999999998,349
2,5,22,0,Tuesday,1,2,33.38,50.0032,88,19.0012,98
2,5,23,0,Tuesday,1,2,33.38,50.0032,88,16.997899999999998,56
2,5,0,0,Wednesday,1,2,33.38,50.0032,88,15.001299999999999,23
2,5,2,0,Wednesday,1,3,32.44,49,94,15.001299999999999,6
2,5,3,0,Wednesday,1,3,32.44,49,94,19.999499999999998,9
2,5,6,0,Wednesday,1,1,32.44,49,100,8.9981,101
2,5,7,0,Wednesday,1,1,33.38,50.0032,88,12.998000000000001,274
2,5,9,0,Wednesday,1,3,34.32000000000001,50.9998,83,16.997899999999998,202
2,5,10,0,Wednesday,1,3,33.38,50.0032,88,19.0012,106
2,5,12,0,Wednesday,1,1,34.32000000000001,50.9998,94,19.999499999999998,54
2,5,13,0,Wednesday,1,2,34.32000000000001,50.9998,83,22.0028,122
2,5,15,0,Wednesday,1,1,36.2,54.0028,78,16.997899999999998,167
2,5,16,0,Wednesday,1,1,36.2,54.9994,73,12.998000000000001,294
2,5,17,0,Wednesday,1,1,36.2,54.9994,69,8.9981,565
2,5,18,0,Wednesday,1,1,36.2,54.9994,73,15.001299999999999,489
2,5,19,0,Wednesday,1,3,34.32000000000001,50.9998,88,8.9981,331
2,5,20,0,Wednesday,1,3,34.32000000000001,50.9998,88,8.9981,213
2,5,21,0,Wednesday,1,1,32.44,49,88,13.62848838738943,85
2,5,23,0,Wednesday,1,1,32.44,49,94,6.0032,59
2,5,0,0,Thursday,1,1,32.44,49,94,7.0015,29
2,5,1,0,Thursday,1,1,31.5,47.9968,94,13.62848838738943,6
2,5,2,0,Thursday,1,1,31.5,47.9968,94,13.62848838738943,15
2,5,3,0,Thursday,1,1,30.56,47.0002,100,13.62848838738943,4
2,5,4,0,Thursday,1,1,30.56,47.0002,94,13.62848838738943,5
2,5,6,0,Thursday,1,2,31.5,47.9968,94,13.62848838738943,103
2,5,7,0,Thursday,1,2,31.5,47.9968,100,13.62848838738943,257
2,5,8,0,Thursday,1,2,32.44,49,88,13.62848838738943,487
2,5,9,0,Thursday,1,2,33.38,50.0032,88,6.0032,216
2,5,10,0,Thursday,1,2,33.38,50.0032,83,13.62848838738943,130
2,5,11,0,Thursday,1,3,33.38,50.0032,88,11.0014,164
2,5,12,0,Thursday,1,2,35.26,52.003,78,7.0015,168
2,5,14,0,Thursday,1,3,33.38,50.0032,73,12.998000000000001,180
2,5,15,0,Thursday,1,1,34.32000000000001,50.9998,78,11.0014,188
2,5,17,0,Thursday,1,1,34.32000000000001,50.9998,78,11.0014,547
2,5,19,0,Thursday,1,1,35.26,52.003,60,8.9981,410
2,5,20,0,Thursday,1,1,33.38,50.0032,77,19.0012,282
2,5,21,0,Thursday,1,1,33.38,50.0032,77,19.0012,209
2,5,22,0,Thursday,1,3,31.5,47.9968,82,19.999499999999998,79
2,5,23,0,Thursday,1,1,30.56,47.0002,94,13.62848838738943,72
2,5,0,0,Friday,1,1,29.62,45.997,94,6.0032,48
2,5,3,0,Friday,1,1,28.68,45.0004,100,13.62848838738943,5
2,5,5,0,Friday,1,1,28.68,45.0004,94,7.0015,28
2,5,7,0,Friday,1,1,31.5,47.9968,77,11.0014,319
2,5,8,0,Friday,1,1,33.38,50.0032,68,13.62848838738943,517
2,5,9,0,Friday,1,1,33.38,50.0032,68,15.001299999999999,234
2,5,10,0,Friday,1,1,34.32000000000001,50.9998,64,12.998000000000001,148
2,5,11,0,Friday,1,2,35.26,52.003,60,12.998000000000001,196
2,5,13,0,Friday,1,3,36.2,56.9992,56.00000000000001,19.0012,232
2,5,14,0,Friday,1,1,37.14,56.9992,53,15.001299999999999,197
2,5,15,0,Friday,1,2,36.2,56.9992,56.00000000000001,12.998000000000001,242
2,5,16,0,Friday,1,2,36.2,56.9992,53,11.0014,330
2,5,17,0,Friday,1,1,37.14,56.9992,53,13.62848838738943,554
2,5,18,0,Friday,1,1,36.2,56.9992,56.00000000000001,11.0014,473
2,5,19,0,Friday,1,1,35.26,52.003,64,6.0032,302
2,5,20,0,Friday,1,1,35.26,52.003,64,7.0015,220
2,5,21,0,Friday,1,1,34.32000000000001,50.9998,64,7.0015,195
2,5,23,0,Friday,1,1,32.44,49,72,11.0014,115
2,5,0,0,Saturday,0,1,32.44,49,77,7.0015,98
2,5,3,0,Saturday,0,1,30.56,47.0002,82,7.0015,19
2,5,4,0,Saturday,0,1,29.62,45.997,88,8.9981,7
2,5,5,0,Saturday,0,1,29.62,45.997,88,7.0015,5
2,5,6,0,Saturday,0,1,31.5,47.9968,82,8.9981,28
2,5,7,0,Saturday,0,1,33.38,50.0032,73,8.9981,43
2,5,8,0,Saturday,0,1,34.32000000000001,50.9998,68,19.0012,126
2,5,10,0,Saturday,0,1,37.14,56.0026,61,7.0015,323
2,5,12,0,Saturday,0,1,39.02,56.9992,50,13.62848838738943,493
2,5,14,0,Saturday,0,1,41.839999999999996,58.998999999999995,42,13.62848838738943,456
2,5,16,0,Saturday,0,2,41.839999999999996,58.998999999999995,39,16.997899999999998,471
2,5,17,0,Saturday,0,2,41.839999999999996,58.998999999999995,42,11.0014,444
2,5,19,0,Saturday,0,1,39.96,58.002399999999994,47,11.0014,301
2,5,20,0,Saturday,0,1,37.14,56.0026,61,13.62848838738943,248
2,5,21,0,Saturday,0,1,37.14,56.0026,61,7.0015,227
2,5,1,0,Sunday,0,1,32.44,49,94,8.9981,98
2,5,2,0,Sunday,0,1,32.44,49,94,7.0015,68
2,5,3,0,Sunday,0,1,31.5,47.9968,100,7.0015,33
2,5,4,0,Sunday,0,1,31.5,47.9968,100,13.62848838738943,12
2,5,5,0,Sunday,0,1,31.5,47.9968,100,7.0015,6
2,5,6,0,Sunday,0,1,32.44,49,94,7.0015,18
2,5,7,0,Sunday,0,1,33.38,50.0032,88,7.0015,40
2,5,8,0,Sunday,0,1,36.2,54.9994,73,6.0032,94
2,5,9,0,Sunday,0,1,37.14,56.0026,69,7.0015,189
2,5,10,0,Sunday,0,1,38.08,56.0026,65,8.9981,305
2,5,11,0,Sunday,0,1,40.9,58.998999999999995,54,12.998000000000001,373
2,5,12,0,Sunday,0,2,41.839999999999996,60.002199999999995,51,12.998000000000001,401
2,5,13,0,Sunday,0,2,39.02,56.9992,54,15.001299999999999,455
2,5,14,0,Sunday,0,3,37.14,56.0026,69,12.998000000000001,316
2,5,15,0,Sunday,0,2,39.02,56.9992,61,11.0014,331
2,5,16,0,Sunday,0,1,39.96,58.002399999999994,61,8.9981,273
2,5,17,0,Sunday,0,1,40.9,58.998999999999995,57.99999999999999,16.997899999999998,306
2,5,18,0,Sunday,0,1,39.02,56.9992,61,15.001299999999999,358
2,5,19,0,Sunday,0,1,39.02,56.9992,61,12.998000000000001,300
2,5,20,0,Sunday,0,1,38.08,56.0026,65,11.0014,231
2,5,21,0,Sunday,0,1,37.14,54.9994,73,12.998000000000001,136
2,5,22,0,Sunday,0,1,36.2,52.9996,83,8.9981,121
2,5,0,0,Monday,1,2,34.32000000000001,50.9998,88,8.9981,41
2,5,1,0,Monday,1,1,34.32000000000001,50.9998,88,7.0015,9
2,5,2,0,Monday,1,3,34.32000000000001,50.9998,88,11.0014,5
2,5,3,0,Monday,1,3,33.38,50.0032,94,11.0014,4
2,5,4,0,Monday,1,2,33.38,50.0032,94,13.62848838738943,4
2,5,5,0,Monday,1,2,33.38,50.0032,94,13.62848838738943,11
2,5,6,0,Monday,1,2,33.38,50.0032,100,13.62848838738943,96
2,5,7,0,Monday,1,2,34.32000000000001,50.9998,94,7.0015,236
2,5,8,0,Monday,1,1,36.2,52.003,88,12.998000000000001,409
2,5,12,0,Monday,1,1,39.96,58.002399999999994,69,26.0027,204
2,5,13,0,Monday,1,2,42.78,60.998799999999996,57.99999999999999,27.999299999999998,204
2,5,14,0,Monday,1,2,41.839999999999996,60.998799999999996,62,35.0008,187
2,5,15,0,Monday,1,2,41.839999999999996,60.998799999999996,62,30.002599999999997,176
2,5,17,0,Monday,1,3,41.839999999999996,60.998799999999996,70,26.0027,429
2,5,18,0,Monday,1,1,40.9,60.002199999999995,74,19.0012,453
2,5,19,0,Monday,1,1,40.9,60.002199999999995,74,15.001299999999999,358
2,5,20,0,Monday,1,1,38.08,54.0028,83,15.001299999999999,310
2,5,21,0,Monday,1,1,38.08,54.0028,89,15.001299999999999,188
2,5,23,0,Monday,1,2,37.14,52.9996,88,12.998000000000001,72
2,5,0,0,Tuesday,1,2,36.2,50.0032,94,12.998000000000001,35
2,5,2,0,Tuesday,1,2,36.2,50.0032,94,12.998000000000001,10
2,5,4,0,Tuesday,1,1,36.2,52.003,88,7.0015,4
2,5,7,0,Tuesday,1,3,38.08,54.9994,78,12.998000000000001,314
