season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
2,3,0,0,Monday,1,1,18.34,31.0018,55.00000000000001,12.998000000000001
2,3,1,0,Monday,1,1,18.34,31.0018,44,12.998000000000001
2,3,2,0,Monday,1,1,18.34,31.0018,44,11.0014
2,3,5,0,Monday,1,1,16.46,27.9988,43,12.998000000000001
2,3,8,0,Monday,1,1,17.4,29.002000000000002,34,15.001299999999999
2,3,9,0,Monday,1,2,18.34,29.998600000000003,32,15.001299999999999
2,3,10,0,Monday,1,1,19.28,31.0018,30,12.998000000000001
2,3,11,0,Monday,1,2,20.22,31.9984,30,19.0012
2,3,12,0,Monday,1,2,20.22,33.9982,25,13.62848838738943
2,3,13,0,Monday,1,2,22.1,35.001400000000004,24,15.001299999999999
2,3,14,0,Monday,1,1,23.04,35.998000000000005,22,15.001299999999999
2,3,15,0,Monday,1,1,23.04,35.998000000000005,24,19.0012
2,3,16,0,Monday,1,1,23.98,37.0012,23,15.001299999999999
2,3,17,0,Monday,1,1,23.98,35.998000000000005,23,19.999499999999998
2,3,18,0,Monday,1,1,23.04,35.998000000000005,21,19.0012
2,3,19,0,Monday,1,1,22.1,35.998000000000005,22,8.9981
2,3,20,0,Monday,1,1,23.04,37.9978,22,7.0015
2,3,21,0,Monday,1,1,23.04,37.9978,21,8.9981
2,3,22,0,Monday,1,1,22.1,35.001400000000004,22,15.001299999999999
2,3,23,0,Monday,1,1,21.160000000000004,33.001599999999996,24,19.999499999999998
2,3,2,0,Tuesday,1,1,19.28,29.998600000000003,32,19.999499999999998
2,3,3,0,Tuesday,1,1,19.28,29.998600000000003,32,19.999499999999998
2,3,4,0,Tuesday,1,1,17.4,29.998600000000003,44,11.0014
2,3,5,0,Tuesday,1,1,18.34,29.998600000000003,37,16.997899999999998
2,3,6,0,Tuesday,1,1,18.34,29.998600000000003,41,19.999499999999998
2,3,7,0,Tuesday,1,1,18.34,29.002000000000002,41,23.9994
2,3,9,0,Tuesday,1,1,21.160000000000004,33.001599999999996,28.000000000000004,26.0027
2,3,10,0,Tuesday,1,1,22.1,33.9982,24,19.999499999999998
2,3,11,0,Tuesday,1,2,23.98,35.998000000000005,25,26.0027
2,3,12,0,Tuesday,1,1,23.98,37.9978,25,11.0014
2,3,13,0,Tuesday,1,1,23.98,35.998000000000005,25,19.999499999999998
2,3,16,0,Tuesday,1,1,25.86,41.9974,22,11.0014
2,3,17,0,Tuesday,1,1,26.8,43.000600000000006,20,8.9981
2,3,18,0,Tuesday,1,1,24.919999999999998,39.9976,21,6.0032
2,3,19,0,Tuesday,1,1,23.98,37.9978,23,12.998000000000001
2,3,20,0,Tuesday,1,1,24.919999999999998,39.9976,21,6.0032
2,3,21,0,Tuesday,1,1,23.98,39.9976,42,13.62848838738943
2,3,22,0,Tuesday,1,1,23.98,39.9976,49,13.62848838738943
2,3,23,0,Tuesday,1,2,23.04,37.9978,56.99999999999999,7.0015
2,3,0,0,Wednesday,1,2,23.04,39.001,56.99999999999999,13.62848838738943
2,3,1,0,Wednesday,1,1,23.04,39.001,39,13.62848838738943
2,3,2,0,Wednesday,1,2,23.04,39.001,56.99999999999999,13.62848838738943
2,3,3,0,Wednesday,1,2,23.04,39.001,49,13.62848838738943
2,3,5,0,Wednesday,1,2,22.1,35.001400000000004,56.00000000000001,12.998000000000001
2,3,6,0,Wednesday,1,2,22.1,35.998000000000005,49,8.9981
2,3,7,0,Wednesday,1,2,23.04,37.9978,45,7.0015
2,3,8,0,Wednesday,1,2,23.04,37.0012,49,11.0014
2,3,9,0,Wednesday,1,2,23.04,35.998000000000005,45,15.001299999999999
2,3,10,0,Wednesday,1,2,23.98,37.0012,46,15.001299999999999
2,3,11,0,Wednesday,1,2,23.98,37.0012,46,16.997899999999998
2,3,13,0,Wednesday,1,2,24.919999999999998,39.001,46,15.001299999999999
2,3,14,0,Wednesday,1,2,24.919999999999998,37.9978,46,19.999499999999998
2,3,15,0,Wednesday,1,3,21.160000000000004,33.001599999999996,81,19.999499999999998
2,3,16,0,Wednesday,1,3,21.160000000000004,33.9982,87,16.997899999999998
2,3,17,0,Wednesday,1,3,20.22,33.9982,93,7.0015
2,3,18,0,Wednesday,1,2,20.22,33.001599999999996,93,15.001299999999999
2,3,20,0,Wednesday,1,3,19.28,29.998600000000003,93,19.999499999999998
2,3,21,0,Wednesday,1,2,19.28,31.0018,93,16.997899999999998
2,3,22,0,Wednesday,1,3,19.28,31.0018,93,15.001299999999999
2,3,0,0,Thursday,1,3,19.28,31.0018,93,15.001299999999999
2,3,1,0,Thursday,1,3,19.28,31.0018,93,12.998000000000001
2,3,2,0,Thursday,1,3,19.28,31.0018,93,12.998000000000001
2,3,3,0,Thursday,1,3,19.28,31.0018,93,15.001299999999999
2,3,4,0,Thursday,1,3,19.28,31.0018,93,16.997899999999998
2,3,5,0,Thursday,1,3,19.28,31.0018,93,15.001299999999999
2,3,6,0,Thursday,1,3,19.28,29.998600000000003,93,19.999499999999998
2,3,7,0,Thursday,1,3,19.28,31.0018,93,16.997899999999998
2,3,8,0,Thursday,1,2,19.28,31.0018,100,16.997899999999998
2,3,9,0,Thursday,1,3,20.22,31.9984,93,16.997899999999998
2,3,10,0,Thursday,1,3,20.22,31.9984,93,16.997899999999998
2,3,11,0,Thursday,1,3,21.160000000000004,33.9982,93,12.998000000000001
2,3,12,0,Thursday,1,3,21.160000000000004,33.9982,93,12.998000000000001
2,3,13,0,Thursday,1,3,22.1,35.998000000000005,87,8.9981
2,3,14,0,Thursday,1,3,22.1,35.998000000000005,87,8.9981
2,3,15,0,Thursday,1,3,22.1,33.9982,87,19.999499999999998
2,3,16,0,Thursday,1,2,22.1,35.001400000000004,87,16.997899999999998
2,3,17,0,Thursday,1,2,22.1,35.001400000000004,87,16.997899999999998
2,3,18,0,Thursday,1,2,22.1,35.998000000000005,87,8.9981
2,3,19,0,Thursday,1,2,22.1,35.998000000000005,87,8.9981
2,3,20,0,Thursday,1,3,21.160000000000004,33.001599999999996,93,19.0012
2,3,21,0,Thursday,1,2,21.160000000000004,33.9982,93,11.0014
2,3,22,0,Thursday,1,3,21.160000000000004,33.9982,93,16.997899999999998
2,3,23,0,Thursday,1,3,20.22,33.001599999999996,100,11.0014
2,4,0,0,Friday,1,3,20.22,33.001599999999996,100,11.0014
2,4,1,0,Friday,1,3,20.22,33.001599999999996,100,11.0014
2,4,5,0,Friday,1,3,19.28,31.0018,93,15.001299999999999
2,4,7,0,Friday,1,3,19.28,31.9984,93,13.62848838738943
2,4,8,0,Friday,1,2,20.22,31.9984,87,16.997899999999998
2,4,11,0,Friday,1,1,23.04,35.001400000000004,61,23.9994
2,4,13,0,Friday,1,1,24.919999999999998,37.9978,50,23.9994
2,4,14,0,Friday,1,2,24.919999999999998,37.9978,46,23.9994
2,4,15,0,Friday,1,1,23.98,35.998000000000005,46,27.999299999999998
2,4,16,0,Friday,1,1,23.98,35.998000000000005,46,27.999299999999998
2,4,17,0,Friday,1,1,23.98,35.998000000000005,46,22.0028
2,4,18,0,Friday,1,1,23.98,35.998000000000005,46,22.0028
2,4,19,0,Friday,1,1,23.98,35.998000000000005,49,22.0028
2,4,20,0,Friday,1,1,23.04,37.0012,53,12.998000000000001
2,4,22,0,Friday,1,1,22.1,35.998000000000005,56.00000000000001,11.0014
2,4,23,0,Friday,1,1,22.1,37.0012,61,6.0032
2,4,0,0,Saturday,0,2,22.1,37.9978,61,13.62848838738943
2,4,1,0,Saturday,0,1,20.22,33.9982,65,8.9981
2,4,2,0,Saturday,0,1,19.28,31.9984,75,8.9981
2,4,3,0,Saturday,0,1,19.28,31.9984,70,11.0014
2,4,7,0,Saturday,0,2,20.22,33.9982,70,7.0015
2,4,8,0,Saturday,0,1,22.1,37.0012,70,7.0015
2,4,9,0,Saturday,0,2,23.98,39.001,66,7.0015
2,4,11,0,Saturday,0,2,26.8,43.000600000000006,47,11.0014
2,4,12,0,Saturday,0,3,23.04,37.9978,81,8.9981
2,4,14,0,Saturday,0,3,23.04,35.998000000000005,76,22.0028
2,4,15,0,Saturday,0,3,23.98,35.998000000000005,76,26.0027
2,4,16,0,Saturday,0,1,25.86,41.9974,62,22.0028
2,4,18,0,Saturday,0,1,25.86,41.9974,54,12.998000000000001
2,4,19,0,Saturday,0,1,24.919999999999998,37.9978,53,23.9994
2,4,20,0,Saturday,0,1,23.98,37.0012,53,19.0012
2,4,21,0,Saturday,0,1,23.04,35.998000000000005,61,16.997899999999998
2,4,22,0,Saturday,0,1,23.04,35.998000000000005,61,19.999499999999998
2,4,23,0,Saturday,0,1,23.04,37.0012,61,11.0014
2,4,0,0,Sunday,0,1,22.1,35.001400000000004,65,12.998000000000001
2,4,1,0,Sunday,0,1,22.1,37.0012,61,7.0015
2,4,2,0,Sunday,0,1,20.22,33.9982,70,8.9981
2,4,3,0,Sunday,0,1,22.1,37.9978,61,13.62848838738943
2,4,4,0,Sunday,0,1,21.160000000000004,35.998000000000005,70,6.0032
2,4,5,0,Sunday,0,1,21.160000000000004,33.9982,65,15.001299999999999
2,4,6,0,Sunday,0,1,21.160000000000004,33.9982,65,12.998000000000001
2,4,7,0,Sunday,0,1,23.04,35.998000000000005,56.99999999999999,15.001299999999999
2,4,8,0,Sunday,0,1,23.98,37.9978,56.99999999999999,11.0014
2,4,9,0,Sunday,0,1,24.919999999999998,37.0012,50,32.9975
2,4,11,0,Sunday,0,1,27.74,43.99720000000001,41,16.997899999999998
2,4,14,0,Sunday,0,1,29.62,45.997,31,8.9981
2,4,15,0,Sunday,0,2,29.62,45.997,33,13.62848838738943
2,4,16,0,Sunday,0,2,29.62,45.997,31,12.998000000000001
2,4,17,0,Sunday,0,2,29.62,45.997,28.000000000000004,8.9981
2,4,18,0,Sunday,0,2,29.62,45.997,31,13.62848838738943
2,4,19,0,Sunday,0,2,27.74,43.99720000000001,44,12.998000000000001
2,4,20,0,Sunday,0,3,27.74,43.99720000000001,41,15.001299999999999
2,4,21,0,Sunday,0,2,27.74,43.99720000000001,44,15.001299999999999
2,4,22,0,Sunday,0,1,26.8,43.000600000000006,43,7.0015
2,4,23,0,Sunday,0,1,26.8,43.000600000000006,50,6.0032
2,4,0,0,Monday,1,1,26.8,43.000600000000006,50,15.001299999999999
2,4,1,0,Monday,1,1,26.8,43.000600000000006,56.00000000000001,23.9994
2,4,2,0,Monday,1,1,25.86,41.9974,66,16.997899999999998
2,4,3,0,Monday,1,1,25.86,41.9974,66,19.0012
2,4,4,0,Monday,1,1,25.86,41.9974,71,19.999499999999998
2,4,6,0,Monday,1,1,27.74,43.99720000000001,57.99999999999999,19.0012
2,4,7,0,Monday,1,2,28.68,45.0004,54,16.997899999999998
2,4,8,0,Monday,1,2,29.62,45.997,55.00000000000001,19.999499999999998
2,4,10,0,Monday,1,2,33.38,50.0032,45,23.9994
2,4,11,0,Monday,1,1,36.2,56.9992,40,26.0027
2,4,12,0,Monday,1,1,38.08,56.9992,36,31.0009
2,4,13,0,Monday,1,1,39.96,58.002399999999994,34,22.0028
2,4,14,0,Monday,1,2,42.78,58.998999999999995,27,32.9975
2,4,15,0,Monday,1,1,43.72,60.002199999999995,23,36.9974
2,4,16,0,Monday,1,1,43.72,58.998999999999995,22,35.0008
2,4,17,0,Monday,1,1,42.78,58.998999999999995,23,40.9973
2,4,19,0,Monday,1,1,40.9,58.002399999999994,24,31.0009
2,4,20,0,Monday,1,2,40.9,58.002399999999994,24,36.9974
2,4,21,0,Monday,1,2,40.9,58.002399999999994,30,30.002599999999997
2,4,23,0,Monday,1,2,38.08,56.9992,47,15.001299999999999
2,4,0,0,Tuesday,1,1,37.14,56.9992,50,7.0015
2,4,1,0,Tuesday,1,3,37.14,56.9992,56.99999999999999,27.999299999999998
2,4,2,0,Tuesday,1,2,33.38,50.0032,73,22.0028
2,4,3,0,Tuesday,1,2,33.38,50.0032,73,22.0028
2,4,4,0,Tuesday,1,3,31.5,47.9968,88,32.9975
2,4,5,0,Tuesday,1,3,29.62,45.997,94,19.999499999999998
2,4,6,0,Tuesday,1,2,30.56,47.0002,88,22.0028
2,4,7,0,Tuesday,1,2,30.56,47.0002,88,22.0028
2,4,8,0,Tuesday,1,3,25.86,41.9974,87,39.000699999999995
2,4,9,0,Tuesday,1,3,24.919999999999998,37.0012,87,32.9975
2,4,10,0,Tuesday,1,3,23.98,35.998000000000005,81,26.0027
2,4,11,0,Tuesday,1,3,23.04,35.001400000000004,81,30.002599999999997
2,4,13,0,Tuesday,1,2,24.919999999999998,37.9978,63,27.999299999999998
2,4,15,0,Tuesday,1,1,26.8,43.000600000000006,46,31.0009
2,4,16,0,Tuesday,1,1,25.86,41.9974,46,27.999299999999998
2,4,17,0,Tuesday,1,1,27.74,43.99720000000001,38,27.999299999999998
2,4,18,0,Tuesday,1,1,25.86,41.9974,40,32.9975
2,4,19,0,Tuesday,1,1,24.919999999999998,37.9978,43,19.999499999999998
2,4,20,0,Tuesday,1,1,23.98,37.0012,46,19.0012
2,4,21,0,Tuesday,1,1,23.98,35.001400000000004,46,35.0008
2,4,22,0,Tuesday,1,1,23.04,35.998000000000005,49,19.999499999999998
2,4,0,0,Wednesday,1,1,22.1,37.0012,49,7.0015
2,4,2,0,Wednesday,1,1,19.28,31.9984,70,8.9981
2,4,3,0,Wednesday,1,1,20.22,33.9982,60,8.9981
2,4,4,0,Wednesday,1,1,19.28,31.9984,65,8.9981
2,4,5,0,Wednesday,1,1,19.28,33.001599999999996,70,7.0015
2,4,6,0,Wednesday,1,1,19.28,33.001599999999996,70,7.0015
2,4,7,0,Wednesday,1,1,20.22,33.9982,65,7.0015
2,4,10,0,Wednesday,1,1,26.8,43.000600000000006,37,26.0027
2,4,12,0,Wednesday,1,1,28.68,45.0004,41,16.997899999999998
2,4,14,0,Wednesday,1,1,31.5,47.9968,34,27.999299999999998
2,4,15,0,Wednesday,1,1,32.44,49,32,22.0028
2,4,16,0,Wednesday,1,1,33.38,50.0032,28.000000000000004,27.999299999999998
2,4,17,0,Wednesday,1,1,32.44,49,32,30.002599999999997
2,4,18,0,Wednesday,1,1,32.44,49,28.999999999999996,23.9994
2,4,19,0,Wednesday,1,1,31.5,47.9968,31,19.999499999999998
2,4,20,0,Wednesday,1,1,29.62,45.997,51,15.001299999999999
2,4,21,0,Wednesday,1,1,29.62,45.997,41,19.0012
2,4,22,0,Wednesday,1,1,29.62,45.997,41,19.0012
2,4,23,0,Wednesday,1,1,29.62,45.997,41,19.999499999999998
2,4,0,0,Thursday,1,1,29.62,45.997,41,19.0012
2,4,1,0,Thursday,1,1,27.74,43.99720000000001,47,8.9981
2,4,2,0,Thursday,1,1,27.74,43.99720000000001,54,13.62848838738943
2,4,4,0,Thursday,1,1,23.98,37.9978,76,12.998000000000001
2,4,7,0,Thursday,1,2,23.98,37.9978,76,11.0014
2,4,9,0,Thursday,1,2,26.8,43.000600000000006,66,8.9981
2,4,10,0,Thursday,1,2,27.74,43.99720000000001,67,7.0015
2,4,11,0,Thursday,1,2,29.62,45.997,55.00000000000001,13.62848838738943
2,4,12,0,Thursday,1,2,29.62,45.997,55.00000000000001,13.62848838738943
2,4,13,0,Thursday,1,2,32.44,49,48,6.0032
2,4,14,0,Thursday,1,1,34.32000000000001,50.9998,43,6.0032
2,4,15,0,Thursday,1,1,36.2,56.9992,38,7.0015
2,4,16,0,Thursday,1,1,36.2,56.9992,35,13.62848838738943
2,4,17,0,Thursday,1,1,32.44,49,52,19.0012
2,4,18,0,Thursday,1,1,30.56,47.0002,55.00000000000001,16.997899999999998
2,4,19,0,Thursday,1,1,29.62,45.997,59,19.999499999999998
2,4,21,0,Thursday,1,2,28.68,45.0004,67,19.0012
2,4,22,0,Thursday,1,2,26.8,43.000600000000006,76,12.998000000000001
2,4,23,0,Thursday,1,1,25.86,41.9974,76,16.997899999999998
2,4,0,0,Friday,1,2,24.919999999999998,39.001,76,15.001299999999999
2,4,2,0,Friday,1,3,23.98,37.9978,76,11.0014
2,4,3,0,Friday,1,3,23.98,37.9978,76,11.0014
2,4,4,0,Friday,1,2,23.98,37.9978,86,8.9981
2,4,5,0,Friday,1,2,23.04,37.0012,87,12.998000000000001
2,4,6,0,Friday,1,2,23.98,39.9976,87,13.62848838738943
2,4,7,0,Friday,1,3,23.98,37.9978,87,11.0014
2,4,8,0,Friday,1,3,23.98,37.9978,87,11.0014
2,4,9,0,Friday,1,2,24.919999999999998,39.001,76,12.998000000000001
2,4,10,0,Friday,1,2,24.919999999999998,37.9978,71,19.0012
2,4,11,0,Friday,1,2,26.8,43.000600000000006,62,26.0027
2,4,12,0,Friday,1,3,25.86,41.9974,66,15.001299999999999
2,4,13,0,Friday,1,3,24.919999999999998,37.9978,76,19.0012
2,4,14,0,Friday,1,3,23.98,37.0012,87,15.001299999999999
2,4,15,0,Friday,1,3,23.98,37.0012,87,15.001299999999999
2,4,17,0,Friday,1,3,23.04,35.998000000000005,93,16.997899999999998
2,4,18,0,Friday,1,3,23.04,35.998000000000005,93,16.997899999999998
2,4,20,0,Friday,1,2,22.1,33.9982,93,22.0028
2,4,21,0,Friday,1,2,22.1,35.001400000000004,93,16.997899999999998
2,4,22,0,Friday,1,2,22.1,33.9982,93,19.999499999999998
2,4,23,0,Friday,1,2,22.1,35.001400000000004,93,15.001299999999999
2,4,0,0,Saturday,0,2,22.1,35.001400000000004,87,15.001299999999999
2,4,1,0,Saturday,0,2,22.1,35.998000000000005,87,8.9981
2,4,2,0,Saturday,0,2,23.04,35.998000000000005,87,15.001299999999999
2,4,3,0,Saturday,0,3,22.1,35.001400000000004,100,16.997899999999998
2,4,4,0,Saturday,0,3,22.1,33.9982,100,16.997899999999998
2,4,5,0,Saturday,0,2,22.1,35.001400000000004,93,15.001299999999999
2,4,6,0,Saturday,0,2,22.1,35.001400000000004,93,12.998000000000001
2,4,7,0,Saturday,0,2,22.1,35.998000000000005,93,11.0014
2,4,8,0,Saturday,0,2,23.04,35.998000000000005,93,11.0014
2,4,9,0,Saturday,0,2,23.98,39.001,87,7.0015
2,4,10,0,Saturday,0,2,23.98,37.9978,87,8.9981
2,4,13,0,Saturday,0,2,24.919999999999998,41.0008,81,13.62848838738943
2,4,14,0,Saturday,0,2,24.919999999999998,39.001,81,8.9981
2,4,15,0,Saturday,0,2,24.919999999999998,41.0008,87,13.62848838738943
2,4,16,0,Saturday,0,2,25.86,41.9974,82,13.62848838738943
2,4,18,0,Saturday,0,2,25.86,41.9974,82,7.0015
2,4,19,0,Saturday,0,2,25.86,41.9974,82,8.9981
2,4,20,0,Saturday,0,2,25.86,41.9974,87,11.0014
2,4,21,0,Saturday,0,2,24.919999999999998,39.001,93,8.9981
2,4,22,0,Saturday,0,2,24.919999999999998,39.001,93,8.9981
2,4,23,0,Saturday,0,2,25.86,41.9974,87,6.0032
2,4,1,0,Sunday,0,2,25.86,41.9974,87,8.9981
2,4,2,0,Sunday,0,2,25.86,41.9974,87,6.0032
2,4,3,0,Sunday,0,2,25.86,41.9974,87,8.9981
2,4,4,0,Sunday,0,2,24.919999999999998,39.9976,93,7.0015
2,4,5,0,Sunday,0,2,24.919999999999998,39.9976,93,6.0032
2,4,6,0,Sunday,0,2,24.919999999999998,39.9976,93,6.0032
2,4,7,0,Sunday,0,2,24.919999999999998,39.9976,100,6.0032
2,4,8,0,Sunday,0,2,25.86,41.9974,94,6.0032
2,4,9,0,Sunday,0,2,25.86,41.9974,94,8.9981
2,4,10,0,Sunday,0,2,26.8,43.000600000000006,87,13.62848838738943
2,4,11,0,Sunday,0,2,26.8,43.000600000000006,87,8.9981
2,4,13,0,Sunday,0,1,29.62,45.997,82,7.0015
2,4,14,0,Sunday,0,1,31.5,47.9968,72,12.998000000000001
2,4,15,0,Sunday,0,1,31.5,47.9968,77,15.001299999999999
2,4,17,0,Sunday,0,2,32.44,49,72,12.998000000000001
2,4,18,0,Sunday,0,1,31.5,47.9968,77,12.998000000000001
2,4,19,0,Sunday,0,1,31.5,47.9968,77,12.998000000000001
2,4,20,0,Sunday,0,1,29.62,45.997,82,8.9981
2,4,22,0,Sunday,0,1,28.68,45.0004,94,16.997899999999998
2,4,23,0,Sunday,0,1,29.62,45.997,88,23.9994
2,4,0,0,Monday,1,1,30.56,47.0002,88,22.0028
2,4,1,0,Monday,1,1,29.62,45.997,94,19.0012
2,4,4,0,Monday,1,1,29.62,45.997,94,12.998000000000001
2,4,5,0,Monday,1,1,29.62,45.997,94,12.998000000000001
2,4,6,0,Monday,1,2,29.62,45.997,100,15.001299999999999
2,4,7,0,Monday,1,2,31.5,47.9968,88,15.001299999999999
2,4,8,0,Monday,1,2,32.44,49,88,19.0012
2,4,9,0,Monday,1,2,34.32000000000001,50.9998,83,19.0012
2,4,10,0,Monday,1,2,34.32000000000001,50.9998,83,19.999499999999998
2,4,11,0,Monday,1,2,36.2,54.9994,73,19.999499999999998
2,4,12,0,Monday,1,2,36.2,54.9994,73,22.0028
2,4,13,0,Monday,1,2,38.08,56.0026,69,27.999299999999998
2,4,14,0,Monday,1,2,41.839999999999996,60.002199999999995,54,23.9994
2,4,15,0,Monday,1,1,42.78,60.002199999999995,48,35.0008
2,4,17,0,Monday,1,1,42.78,60.002199999999995,48,35.0008
2,4,18,0,Monday,1,1,41.839999999999996,60.002199999999995,51,26.0027
2,4,19,0,Monday,1,1,41.839999999999996,60.002199999999995,51,30.002599999999997
2,4,20,0,Monday,1,1,39.96,58.002399999999994,56.99999999999999,35.0008
2,4,21,0,Monday,1,1,39.02,56.9992,61,16.997899999999998
2,4,22,0,Monday,1,2,38.08,56.9992,50,19.0012
2,4,23,0,Monday,1,3,35.26,52.003,60,13.62848838738943
2,4,0,0,Tuesday,1,2,37.14,56.9992,50,7.0015
2,4,1,0,Tuesday,1,2,37.14,56.9992,50,6.0032
2,4,3,0,Tuesday,1,2,35.26,52.003,56.00000000000001,8.9981
2,4,4,0,Tuesday,1,2,34.32000000000001,50.9998,64,8.9981
2,4,5,0,Tuesday,1,2,33.38,50.0032,68,8.9981
2,4,6,0,Tuesday,1,2,33.38,50.0032,68,19.0012
2,4,7,0,Tuesday,1,2,33.38,50.0032,68,15.001299999999999
2,4,10,0,Tuesday,1,3,31.5,47.9968,82,27.999299999999998
2,4,11,0,Tuesday,1,1,32.44,49,77,23.9994
2,4,12,0,Tuesday,1,2,34.32000000000001,50.9998,64,31.0009
2,4,13,0,Tuesday,1,3,33.38,50.0032,68,19.0012
2,4,14,0,Tuesday,1,2,31.5,47.9968,82,19.0012
2,4,15,0,Tuesday,1,2,30.56,47.0002,77,35.0008
2,4,16,0,Tuesday,1,2,30.56,47.0002,77,26.0027
2,4,17,0,Tuesday,1,3,28.68,45.0004,77,15.001299999999999
2,4,20,0,Tuesday,1,2,27.74,43.99720000000001,82,19.0012
2,4,21,0,Tuesday,1,2,27.74,43.99720000000001,82,12.998000000000001
2,4,22,0,Tuesday,1,2,26.8,43.000600000000006,94,19.999499999999998
2,4,23,0,Tuesday,1,2,26.8,43.000600000000006,94,16.997899999999998
2,4,1,0,Wednesday,1,2,26.8,43.000600000000006,100,19.999499999999998
2,4,2,0,Wednesday,1,3,26.8,43.000600000000006,100,19.999499999999998
2,4,4,0,Wednesday,1,3,26.8,43.000600000000006,94,22.0028
2,4,5,0,Wednesday,1,3,25.86,41.9974,94,16.997899999999998
2,4,6,0,Wednesday,1,3,25.86,41.9974,94,15.001299999999999
2,4,7,0,Wednesday,1,3,24.919999999999998,39.001,100,15.001299999999999
2,4,8,0,Wednesday,1,3,25.86,41.9974,94,12.998000000000001
2,4,9,0,Wednesday,1,2,25.86,41.9974,94,15.001299999999999
2,4,10,0,Wednesday,1,2,26.8,43.000600000000006,87,12.998000000000001
2,4,11,0,Wednesday,1,2,27.74,43.99720000000001,82,12.998000000000001
2,4,13,0,Wednesday,1,2,28.68,45.0004,77,12.998000000000001
2,4,15,0,Wednesday,1,2,28.68,45.0004,72,19.0012
2,4,16,0,Wednesday,1,1,29.62,45.997,67,19.0012
2,4,17,0,Wednesday,1,1,29.62,45.997,67,19.999499999999998
2,4,19,0,Wednesday,1,1,28.68,45.0004,62,16.997899999999998
2,4,20,0,Wednesday,1,1,28.68,45.0004,62,16.997899999999998
2,4,21,0,Wednesday,1,1,27.74,43.99720000000001,67,11.0014
2,4,22,0,Wednesday,1,1,27.74,43.99720000000001,67,12.998000000000001
2,4,23,0,Wednesday,1,1,26.8,43.000600000000006,71,8.9981
2,4,0,0,Thursday,1,1,25.86,41.9974,76,8.9981
2,4,1,0,Thursday,1,1,25.86,41.9974,76,15.001299999999999
2,4,4,0,Thursday,1,1,23.98,39.9976,76,13.62848838738943
2,4,5,0,Thursday,1,1,23.98,39.001,76,6.0032
2,4,7,0,Thursday,1,1,25.86,41.9974,66,13.62848838738943
2,4,9,0,Thursday,1,1,29.62,45.997,51,8.9981
2,4,10,0,Thursday,1,1,31.5,47.9968,51,12.998000000000001
2,4,11,0,Thursday,1,1,32.44,49,45,11.0014
2,4,12,0,Thursday,1,1,33.38,50.0032,42,8.9981
2,4,14,0,Thursday,1,1,34.32000000000001,50.9998,35,6.0032
2,4,15,0,Thursday,1,1,36.2,56.9992,31,6.0032
2,4,17,0,Thursday,1,1,36.2,56.0026,28.000000000000004,13.62848838738943
2,4,18,0,Thursday,1,1,34.32000000000001,50.9998,30,13.62848838738943
2,4,19,0,Thursday,1,1,33.38,50.0032,32,13.62848838738943
2,4,20,0,Thursday,1,1,31.5,47.9968,51,12.998000000000001
2,4,21,0,Thursday,1,1,29.62,45.997,63,8.9981
2,4,22,0,Thursday,1,1,30.56,47.0002,55.00000000000001,7.0015
2,4,23,0,Thursday,1,1,29.62,45.997,59,7.0015
2,4,0,1,Friday,0,1,28.68,45.0004,67,13.62848838738943
2,4,1,1,Friday,0,1,28.68,45.0004,62,13.62848838738943
2,4,2,1,Friday,0,1,26.8,43.000600000000006,76,13.62848838738943
2,4,3,1,Friday,0,1,26.8,43.000600000000006,76,13.62848838738943
2,4,5,1,Friday,0,1,24.919999999999998,39.9976,81,7.0015
2,4,7,1,Friday,0,1,26.8,43.000600000000006,71,11.0014
2,4,8,1,Friday,0,1,28.68,45.0004,62,19.999499999999998
2,4,9,1,Friday,0,1,31.5,47.9968,55.00000000000001,12.998000000000001
2,4,10,1,Friday,0,1,31.5,47.9968,55.00000000000001,12.998000000000001
2,4,11,1,Friday,0,1,32.44,49,55.00000000000001,12.998000000000001
2,4,12,1,Friday,0,1,32.44,49,55.00000000000001,19.0012
2,4,13,1,Friday,0,1,33.38,50.0032,52,16.997899999999998
2,4,14,1,Friday,0,1,33.38,50.0032,52,16.997899999999998
2,4,15,1,Friday,0,1,33.38,50.0032,52,30.002599999999997
2,4,17,1,Friday,0,2,31.5,47.9968,63,26.0027
2,4,18,1,Friday,0,2,29.62,45.997,67,26.0027
2,4,19,1,Friday,0,1,27.74,43.99720000000001,77,26.0027
2,4,20,1,Friday,0,2,26.8,43.000600000000006,76,22.0028
2,4,21,1,Friday,0,2,26.8,43.000600000000006,76,19.999499999999998
2,4,22,1,Friday,0,2,25.86,41.9974,82,26.0027
2,4,23,1,Friday,0,2,24.919999999999998,39.001,81,12.998000000000001
2,4,1,0,Saturday,0,2,24.919999999999998,37.9978,87,19.0012
2,4,2,0,Saturday,0,2,24.919999999999998,39.001,87,8.9981
2,4,4,0,Saturday,0,2,24.919999999999998,39.001,87,15.001299999999999
2,4,5,0,Saturday,0,2,25.86,41.9974,87,19.0012
2,4,6,0,Saturday,0,3,26.8,43.000600000000006,82,22.0028
2,4,7,0,Saturday,0,2,26.8,43.000600000000006,82,27.999299999999998
2,4,8,0,Saturday,0,3,26.8,43.000600000000006,87,23.9994
2,4,9,0,Saturday,0,3,26.8,43.000600000000006,100,19.999499999999998
